TripID,Jounery_Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
50189,2023-01-21,NOIDA CITY CENTRE,KALKAJI MANDIR,0.9500000000000001,197.32,113.63,24,Tourist Card,weekend
18350,2022-10-19,HAUZ KHAS,KIRTI NAGAR,7.4,22.05,84.97,20,Tourist Card,weekend
75232,2024-11-15,INDERLOK,LAXMI NAGAR,1.13,133.3,67.12,29,Smart Card,festival
92384,2024-01-18,CHANDNI CHOWK,RAJOURI GARDEN,4.73,122.86,15.26,31,Single,maintenance
142622,2022-02-25,RAJIV CHOWK,MANDI HOUSE,2.16,177.34,30.33,17,Smart Card,weekend
58080,2024-06-27,MANDI HOUSE,NETAJI SUBHASH PLACE,10.8,162.8,83.37,26,Tourist Card,peak
379,2024-06-10,KASHMERE GATE,HAUZ KHAS,3.32,156.73,100.23,21,Tourist Card,festival
42028,2022-05-23,KASHMERE GATE,CENTRAL SECRETARIAT,2.76,14.62,57.53,24,Tourist Card,maintenance
97216,2023-12-19,MODEL TOWN,KASHMERE GATE,5.71,141.74,92.61,17,Tourist Card,off-peak
105730,2023-08-05,CENTRAL SECRETARIAT,NEW DELHI,5.9,135.6,9.17,17,Smart Card,weekend
77483,2023-09-22,MANDI HOUSE,RAJOURI GARDEN,3.61,90.34,20.17,18,Tourist Card,festival
9460,2023-01-10,JASOLA VIHAR,NOIDA CITY CENTRE,0.52,23.1,76.05,26,Tourist Card,peak
1967,2022-07-22,RAJIV CHOWK,KASHMERE GATE,8.57,20.92,75.65,15,Smart Card,maintenance
135292,2023-01-14,MODEL TOWN,KALKAJI MANDIR,8.39,66.57,91.89,21,Tourist Card,maintenance
102721,2023-09-12,RAJIV CHOWK,RAJOURI GARDEN,1.1400000000000001,63.87,80.86,21,Single,off-peak
74833,2023-01-10,RAJIV CHOWK,CHANDNI CHOWK,3.7,183.45,19.87,21,Single,festival
126478,2022-11-28,NEW DELHI,PRAGATI MAIDAN,1.03,118.65,114.07,17,Smart Card,festival
65363,2023-01-14,MANDI HOUSE,AIIMS,2.18,110.75,27.18,21,Single,weekend
31600,2024-02-16,JASOLA VIHAR,BARAKHAMBA ROAD,9.62,70.49,79.55,18,Single,festival
88376,2024-02-04,CENTRAL SECRETARIAT,KASHMERE GATE,5.42,159.5,40.5,27,Tourist Card,weekend
51910,2023-06-29,RAJIV CHOWK,CHANDNI CHOWK,6.04,83.24,29.15,16,Smart Card,off-peak
89821,2024-07-06,KASHMERE GATE,PRAGATI MAIDAN,1.16,128.72,11.15,19,Tourist Card,festival
24012,2024-06-15,DILSHAD GARDEN,BARAKHAMBA ROAD,11.6,32.7,97.34,20,Single,maintenance
75577,2024-01-31,NOIDA CITY CENTRE,KASHMERE GATE,14.99,102.65,60.77,18,Tourist Card,festival
99095,2023-08-08,NOIDA CITY CENTRE,RAJOURI GARDEN,1.21,43.25,97.9,26,Single,weekend
104668,2024-07-26,LAXMI NAGAR,PRAGATI MAIDAN,5.98,59.6,113.12,19,Tourist Card,peak
85148,2023-12-15,NOIDA CITY CENTRE,RAJIV CHOWK,1.33,66.15,54.59,18,Tourist Card,festival
124522,2023-02-03,MANDI HOUSE,KALKAJI MANDIR,6.61,82.49,26.87,17,Smart Card,off-peak
13229,2022-04-30,INDERLOK,JASOLA VIHAR,1.82,140.22,37.69,21,Smart Card,weekend
11134,2024-01-14,RAJIV CHOWK,HAUZ KHAS,7.9,121.88,64.81,16,Tourist Card,weekend
7493,2023-01-04,CENTRAL SECRETARIAT,MANDI HOUSE,2.85,84.19,7.6,21,Tourist Card,maintenance
134583,2023-04-29,NOIDA CITY CENTRE,SHIVAJI PARK,2.5700000000000003,59.82,108.36,20,Single,weekend
68555,2023-07-25,KASHMERE GATE,KALKAJI MANDIR,1.32,134.81,44.77,26,Smart Card,festival
66842,2023-06-25,NEW DELHI,MANDI HOUSE,1.16,118.42,9.3,18,Smart Card,peak
52387,2024-11-21,RAJIV CHOWK,CHANDNI CHOWK,2.98,68.19,91.4,25,Single,weekend
10694,2022-07-31,MODEL TOWN,NOIDA CITY CENTRE,2.85,101.81,102.37,13,Tourist Card,festival
132901,2023-03-22,CENTRAL SECRETARIAT,DILSHAD GARDEN,4.5,11.51,85.92,18,Single,peak
21004,2022-03-22,KALKAJI MANDIR,HAUZ KHAS,6.9,26.74,110.76,25,Tourist Card,weekend
139451,2024-11-09,MODEL TOWN,SHIVAJI PARK,2.52,149.06,50.16,16,Smart Card,weekend
68111,2023-11-28,CENTRAL SECRETARIAT,MODEL TOWN,3.06,195.46,106.57,25,Tourist Card,peak
24340,2023-11-29,JASOLA VIHAR,LAXMI NAGAR,15.44,47.26,83.44,17,Smart Card,weekend
37984,2022-06-11,MODEL TOWN,JANAKPURI WEST,5.54,141.87,104.76,20,Smart Card,festival
127074,2024-12-16,MANDI HOUSE,RAJOURI GARDEN,5.88,24.52,98.4,16,Tourist Card,peak
135637,2023-02-26,NEW DELHI,MODEL TOWN,5.54,170.0,63.94,23,Tourist Card,maintenance
103830,2024-06-11,HAUZ KHAS,DILSHAD GARDEN,8.6,176.77,95.56,23,Smart Card,peak
57138,2023-07-09,RAJOURI GARDEN,NOIDA CITY CENTRE,1.81,199.3,87.11,20,Single,maintenance
30175,2023-03-30,LAXMI NAGAR,JASOLA VIHAR,3.85,54.7,73.79,22,Smart Card,peak
71499,2023-07-01,LAXMI NAGAR,NETAJI SUBHASH PLACE,4.0,22.16,48.97,21,Single,maintenance
950,2023-10-17,HAUZ KHAS,SHIVAJI PARK,3.73,25.5,94.48,23,Tourist Card,off-peak
29756,2023-03-13,KALKAJI MANDIR,MANDI HOUSE,6.5,35.36,104.46,20,Smart Card,festival
108996,2024-05-14,RAJIV CHOWK,JANAKPURI WEST,1.54,117.27,60.47,19,Tourist Card,off-peak
5492,2024-04-03,RAJIV CHOWK,RAJIV CHOWK,8.59,23.51,72.99,22,Single,weekend
72293,2023-04-18,KASHMERE GATE,MANDI HOUSE,7.78,89.61,37.12,22,Smart Card,weekend
86836,2022-06-20,NEW DELHI,KASHMERE GATE,4.71,48.11,92.51,20,Smart Card,off-peak
138012,2023-02-04,JASOLA VIHAR,JANAKPURI WEST,1.22,122.66,82.67,33,Smart Card,festival
14500,2023-05-10,MODEL TOWN,NOIDA CITY CENTRE,1.22,76.78,113.09,15,Tourist Card,festival
26204,2023-05-05,DILSHAD GARDEN,AIIMS,12.4,80.34,92.52,15,Smart Card,off-peak
77616,2023-01-09,RAJIV CHOWK,OLD DELHI,11.54,107.55,52.67,21,Tourist Card,maintenance
24846,2023-01-22,MODEL TOWN,LAXMI NAGAR,2.02,127.29,36.32,15,Tourist Card,festival
59494,2024-04-26,NEW DELHI,KIRTI NAGAR,3.55,23.35,118.02,20,Tourist Card,peak
44033,2022-04-04,LAXMI NAGAR,JASOLA VIHAR,2.34,93.58,58.66,22,Tourist Card,weekend
114112,2024-09-08,RAJIV CHOWK,AIIMS,2.54,182.29,31.8,20,Smart Card,festival
68985,2022-01-17,RAJOURI GARDEN,JASOLA VIHAR,5.5600000000000005,45.64,25.23,26,Tourist Card,festival
123139,2023-11-20,NEW DELHI,RAJIV CHOWK,1.42,188.77,60.08,20,Tourist Card,festival
149912,2022-06-15,MANDI HOUSE,PUNJABI BAGH,9.91,57.27,5.96,22,Tourist Card,festival
148383,2023-10-11,NEW DELHI,PRAGATI MAIDAN,16.5,175.1,83.27,12,Tourist Card,off-peak
76988,2022-04-01,MANDI HOUSE,NEW DELHI,1.6,42.38,42.24,16,Tourist Card,festival
99913,2023-06-02,KASHMERE GATE,MODEL TOWN,6.46,88.46,9.84,14,Tourist Card,festival
16108,2024-05-24,AIIMS,SHIVAJI PARK,1.9500000000000002,14.12,101.66,26,Smart Card,off-peak
9503,2023-09-02,LAXMI NAGAR,PRAGATI MAIDAN,0.85,28.07,23.96,19,Tourist Card,maintenance
10871,2022-03-14,AIIMS,LAXMI NAGAR,0.51,79.8,42.05,25,Tourist Card,festival
57863,2022-06-12,AIIMS,OLD DELHI,17.96,102.7,98.25,29,Tourist Card,weekend
61113,2023-12-17,JASOLA VIHAR,SHIVAJI PARK,1.18,135.12,35.03,17,Tourist Card,festival
40012,2023-08-29,JASOLA VIHAR,NEW DELHI,3.84,41.8,19.47,20,Tourist Card,maintenance
20490,2022-09-09,RAJOURI GARDEN,OLD DELHI,7.09,104.63,64.88,26,Smart Card,festival
77364,2024-04-03,NOIDA CITY CENTRE,JASOLA VIHAR,0.9500000000000001,19.14,98.77,25,Tourist Card,festival
5615,2023-04-07,RAJOURI GARDEN,OLD DELHI,1.18,56.3,18.15,21,Single,weekend
71708,2023-12-25,MANDI HOUSE,CHANDNI CHOWK,3.05,197.42,30.25,20,Tourist Card,peak
110430,2022-08-11,RAJIV CHOWK,LAXMI NAGAR,1.53,168.84,46.68,17,Tourist Card,off-peak
66971,2023-09-13,RAJIV CHOWK,KASHMERE GATE,4.65,104.35,72.87,21,Smart Card,festival
103168,2022-04-18,RAJIV CHOWK,NOIDA CITY CENTRE,5.92,105.7,39.02,16,Tourist Card,weekend
58394,2024-08-15,RAJIV CHOWK,JASOLA VIHAR,1.38,111.0,55.94,24,Tourist Card,off-peak
47168,2024-06-18,NEW DELHI,PRAGATI MAIDAN,1.02,174.97,96.34,17,Smart Card,peak
109111,2022-01-06,INDERLOK,RAJIV CHOWK,0.99,87.63,22.62,19,Tourist Card,off-peak
26380,2022-03-23,KASHMERE GATE,CHANDNI CHOWK,1.27,68.52,80.84,27,Tourist Card,festival
62852,2023-10-21,NEW DELHI,RAJOURI GARDEN,6.96,54.28,90.34,20,Tourist Card,festival
112813,2022-02-13,MODEL TOWN,AIIMS,1.74,23.29,24.49,14,Single,festival
15839,2024-10-27,HAUZ KHAS,LAXMI NAGAR,17.63,63.55,68.93,20,Smart Card,weekend
62517,2022-07-13,CHANDNI CHOWK,KALKAJI MANDIR,4.7,41.16,43.9,20,Tourist Card,maintenance
98437,2022-05-04,MANDI HOUSE,MODEL TOWN,5.05,152.24,118.17,30,Tourist Card,weekend
109545,2023-04-09,RAJOURI GARDEN,JANAKPURI WEST,4.01,16.07,94.45,17,Single,maintenance
32103,2023-07-30,CHANDNI CHOWK,PRAGATI MAIDAN,5.26,140.62,75.05,20,Single,maintenance
28202,2023-07-20,RAJIV CHOWK,PRAGATI MAIDAN,5.41,72.06,29.23,19,Smart Card,off-peak
52640,2022-10-24,AIIMS,JASOLA VIHAR,2.52,55.81,24.93,21,Single,peak
86739,2024-05-24,NOIDA CITY CENTRE,CENTRAL SECRETARIAT,3.68,59.52,73.14,20,Smart Card,festival
13381,2022-04-02,INDERLOK,JASOLA VIHAR,7.6,162.97,101.15,32,Tourist Card,weekend
20591,2023-08-10,INDERLOK,JASOLA VIHAR,5.05,74.57,32.95,17,Smart Card,weekend
6060,2024-06-29,NOIDA CITY CENTRE,RAJIV CHOWK,0.85,38.62,93.89,23,Tourist Card,off-peak
73283,2024-04-06,JANAKPURI WEST,RAJIV CHOWK,1.69,80.65,52.35,28,Single,peak
7848,2023-06-25,CHANDNI CHOWK,RAJOURI GARDEN,2.96,115.79,22.87,19,Tourist Card,off-peak
114103,2022-09-25,MANDI HOUSE,KASHMERE GATE,11.05,70.07,13.82,17,Tourist Card,festival
64067,2022-10-15,NEW DELHI,RAJIV CHOWK,3.9,111.68,93.42,17,Smart Card,festival
147005,2023-06-24,MODEL TOWN,JASOLA VIHAR,9.12,134.48,89.16,26,Tourist Card,festival
114481,2023-08-08,RAJIV CHOWK,HAUZ KHAS,6.03,112.43,56.8,20,Single,festival
83910,2023-05-31,INDERLOK,NOIDA CITY CENTRE,1.34,125.87,116.05,24,Tourist Card,maintenance
101374,2024-09-10,AIIMS,OLD DELHI,13.22,106.15,118.69,19,Smart Card,maintenance
36931,2022-11-27,CHANDNI CHOWK,OLD DELHI,5.46,149.85,44.11,20,Tourist Card,maintenance
50489,2022-01-26,MANDI HOUSE,NOIDA CITY CENTRE,2.49,67.48,78.76,18,Tourist Card,maintenance
14469,2023-10-03,JASOLA VIHAR,KASHMERE GATE,7.8100000000000005,99.34,39.94,22,Tourist Card,maintenance
75079,2022-03-30,NEW DELHI,DILSHAD GARDEN,2.92,37.14,66.56,16,Smart Card,peak
41661,2024-03-19,CENTRAL SECRETARIAT,NEW DELHI,7.3,14.86,79.17,16,Tourist Card,weekend
51286,2024-04-25,MANDI HOUSE,CHANDNI CHOWK,1.6099999999999999,27.79,11.99,16,Tourist Card,maintenance
136573,2023-06-25,MANDI HOUSE,KASHMERE GATE,4.33,195.74,46.73,26,Smart Card,maintenance
141622,2024-02-13,RAJIV CHOWK,BARAKHAMBA ROAD,1.75,136.02,17.64,17,Single,maintenance
99945,2023-05-26,RAJOURI GARDEN,KIRTI NAGAR,6.34,118.14,31.36,24,Tourist Card,festival
73036,2023-12-30,JASOLA VIHAR,NETAJI SUBHASH PLACE,3.33,12.62,62.93,15,Single,off-peak
105167,2024-01-12,HAUZ KHAS,RAJIV CHOWK,7.18,174.58,50.44,22,Tourist Card,weekend
57281,2023-10-20,NOIDA CITY CENTRE,MANDI HOUSE,3.74,43.84,91.13,16,Tourist Card,festival
105216,2022-07-02,NOIDA CITY CENTRE,AIIMS,6.9,166.41,29.73,30,Single,off-peak
101381,2024-01-10,KASHMERE GATE,RAJIV CHOWK,1.26,27.7,12.38,19,Tourist Card,maintenance
115961,2024-12-29,KASHMERE GATE,AIIMS,5.19,79.57,58.8,22,Tourist Card,maintenance
3167,2024-10-12,RAJOURI GARDEN,JANAKPURI WEST,4.28,190.65,105.05,18,Tourist Card,festival
39707,2022-04-26,CHANDNI CHOWK,RAJOURI GARDEN,2.18,182.08,101.32,22,Tourist Card,weekend
95642,2023-07-25,MANDI HOUSE,LAXMI NAGAR,10.35,100.72,116.08,16,Single,peak
121711,2022-03-29,RAJIV CHOWK,INDERLOK,7.83,29.03,58.89,21,Smart Card,festival
59437,2022-09-23,LAXMI NAGAR,KASHMERE GATE,10.65,180.13,116.59,23,Tourist Card,festival
116508,2024-09-10,RAJIV CHOWK,INDERLOK,10.17,80.38,115.52,17,Tourist Card,peak
34413,2022-06-18,RAJIV CHOWK,AIIMS,2.98,88.64,53.86,27,Single,peak
147041,2023-10-31,RAJIV CHOWK,PRAGATI MAIDAN,0.55,46.39,50.73,30,Single,festival
81717,2023-06-22,NOIDA CITY CENTRE,NETAJI SUBHASH PLACE,0.6000000000000001,36.32,20.63,22,Tourist Card,festival
227,2024-12-01,RAJOURI GARDEN,OLD DELHI,4.28,103.01,33.82,19,Tourist Card,weekend
23193,2022-10-25,AIIMS,NOIDA CITY CENTRE,6.62,16.1,81.13,21,Tourist Card,festival
67285,2023-12-03,DILSHAD GARDEN,OLD DELHI,1.37,184.87,55.99,17,Tourist Card,maintenance
822,2022-01-06,LAXMI NAGAR,PUNJABI BAGH,0.68,104.73,39.77,16,Tourist Card,festival
25883,2023-12-26,NOIDA CITY CENTRE,NEW DELHI,1.1400000000000001,75.7,97.68,21,Tourist Card,weekend
101069,2022-01-13,RAJIV CHOWK,OLD DELHI,1.3,199.15,64.31,24,Single,festival
42211,2023-08-24,RAJIV CHOWK,AIIMS,3.34,54.89,89.71,21,Smart Card,maintenance
82731,2024-05-25,MANDI HOUSE,NETAJI SUBHASH PLACE,4.12,61.73,29.01,28,Single,peak
74524,2022-09-03,INDERLOK,RAJOURI GARDEN,1.5,68.8,26.08,27,Tourist Card,peak
94269,2022-02-16,JANAKPURI WEST,NEW DELHI,3.83,48.53,54.62,19,Single,maintenance
44275,2022-07-18,NOIDA CITY CENTRE,MODEL TOWN,5.79,117.15,68.03,25,Tourist Card,festival
87325,2022-09-09,NOIDA CITY CENTRE,HAUZ KHAS,2.15,178.46,68.82,18,Tourist Card,maintenance
148331,2024-06-16,INDERLOK,LAXMI NAGAR,2.59,164.83,18.67,20,Tourist Card,weekend
136765,2022-12-31,RAJIV CHOWK,CHANDNI CHOWK,1.19,182.66,89.6,17,Smart Card,festival
120992,2024-06-06,MANDI HOUSE,KALKAJI MANDIR,1.13,59.18,118.56,21,Tourist Card,weekend
19142,2024-02-24,CHANDNI CHOWK,CENTRAL SECRETARIAT,3.12,81.44,90.06,31,Tourist Card,festival
119190,2023-06-29,RAJIV CHOWK,KALKAJI MANDIR,1.5,169.19,111.49,23,Tourist Card,peak
148181,2024-05-12,AIIMS,CHANDNI CHOWK,2.56,148.91,7.89,20,Tourist Card,festival
128765,2022-04-19,INDERLOK,KIRTI NAGAR,9.41,33.04,53.14,13,Smart Card,festival
93112,2023-10-23,RAJOURI GARDEN,KIRTI NAGAR,5.41,51.54,23.18,14,Tourist Card,peak
116461,2024-06-29,NOIDA CITY CENTRE,KASHMERE GATE,1.98,188.29,89.27,21,Single,weekend
127758,2022-09-02,JANAKPURI WEST,KALKAJI MANDIR,2.91,108.47,112.14,22,Single,weekend
74828,2024-01-18,RAJIV CHOWK,AIIMS,8.03,147.59,30.97,27,Tourist Card,festival
142067,2023-02-26,MANDI HOUSE,INDERLOK,7.34,103.48,83.54,12,Tourist Card,off-peak
118239,2022-09-28,RAJIV CHOWK,RAJIV CHOWK,4.69,104.35,97.78,27,Single,off-peak
90658,2022-02-03,KASHMERE GATE,JASOLA VIHAR,1.33,40.32,67.76,23,Tourist Card,peak
64232,2023-03-30,CENTRAL SECRETARIAT,AIIMS,1.28,55.32,28.36,14,Single,festival
144541,2022-09-25,CENTRAL SECRETARIAT,KALKAJI MANDIR,33.1,127.12,114.24,16,Smart Card,peak
99294,2023-01-28,CHANDNI CHOWK,RAJIV CHOWK,3.7,102.14,69.62,19,Single,off-peak
80283,2024-10-26,INDERLOK,RAJIV CHOWK,6.53,131.28,102.52,17,Smart Card,festival
147677,2023-01-07,KASHMERE GATE,CENTRAL SECRETARIAT,2.08,185.6,22.05,32,Tourist Card,off-peak
65236,2022-07-26,RAJIV CHOWK,SHIVAJI PARK,10.65,45.34,54.6,25,Smart Card,peak
31896,2023-09-12,RAJIV CHOWK,JANAKPURI WEST,1.9100000000000001,133.97,90.46,20,Tourist Card,maintenance
77993,2024-04-16,NEW DELHI,AIIMS,2.77,63.9,10.19,22,Tourist Card,festival
73894,2024-05-03,NEW DELHI,JANAKPURI WEST,1.9300000000000002,14.89,7.83,18,Tourist Card,festival
90203,2023-10-10,NEW DELHI,JASOLA VIHAR,3.63,194.51,51.93,20,Single,festival
81654,2024-09-10,LAXMI NAGAR,PUNJABI BAGH,0.6000000000000001,106.75,24.41,18,Smart Card,weekend
89436,2024-11-03,CHANDNI CHOWK,NETAJI SUBHASH PLACE,1.02,143.94,8.43,15,Single,maintenance
126742,2022-12-13,RAJIV CHOWK,NETAJI SUBHASH PLACE,2.37,16.91,94.71,16,Smart Card,off-peak
6096,2024-03-23,CHANDNI CHOWK,RAJIV CHOWK,0.8200000000000001,185.86,75.22,14,Single,weekend
110242,2022-05-17,INDERLOK,RAJOURI GARDEN,12.36,175.0,36.7,21,Tourist Card,festival
77183,2024-09-01,RAJIV CHOWK,MODEL TOWN,1.56,166.7,97.07,15,Tourist Card,maintenance
129825,2023-04-28,NEW DELHI,NEW DELHI,3.03,25.73,116.64,18,Tourist Card,maintenance
65731,2023-12-04,MANDI HOUSE,CENTRAL SECRETARIAT,1.13,141.95,95.92,27,Tourist Card,off-peak
49333,2023-04-17,JANAKPURI WEST,KIRTI NAGAR,10.66,48.15,90.66,22,Tourist Card,off-peak
3223,2022-04-02,KALKAJI MANDIR,CHANDNI CHOWK,4.72,142.69,63.55,13,Smart Card,festival
90707,2022-01-18,JANAKPURI WEST,OLD DELHI,1.92,127.98,35.47,15,Single,off-peak
57556,2022-10-30,NEW DELHI,JANAKPURI WEST,3.2800000000000002,90.36,76.19,16,Smart Card,festival
23018,2023-04-20,HAUZ KHAS,NEW DELHI,3.73,70.59,102.39,19,Single,festival
29385,2023-08-28,RAJIV CHOWK,KIRTI NAGAR,2.04,61.58,27.92,20,Tourist Card,festival
57061,2024-08-03,DILSHAD GARDEN,KALKAJI MANDIR,1.31,104.18,95.54,23,Single,peak
39589,2023-09-02,KALKAJI MANDIR,JASOLA VIHAR,3.09,54.98,106.1,14,Tourist Card,weekend
98822,2023-08-17,RAJIV CHOWK,JANAKPURI WEST,24.43,71.16,118.38,14,Tourist Card,festival
38759,2023-04-28,NEW DELHI,MODEL TOWN,7.34,141.42,39.3,21,Smart Card,festival
137636,2023-09-25,JANAKPURI WEST,JASOLA VIHAR,9.74,161.68,79.17,19,Tourist Card,festival
145040,2024-05-18,JASOLA VIHAR,BARAKHAMBA ROAD,3.17,100.64,108.87,19,Smart Card,maintenance
51324,2022-10-26,HAUZ KHAS,KALKAJI MANDIR,1.01,133.07,9.51,28,Smart Card,peak
115810,2023-05-10,RAJIV CHOWK,DILSHAD GARDEN,5.79,169.08,34.7,18,Tourist Card,festival
12388,2023-05-10,RAJIV CHOWK,AIIMS,0.98,157.52,50.77,14,Tourist Card,festival
20333,2024-04-18,DILSHAD GARDEN,PUNJABI BAGH,8.7,69.81,32.32,19,Tourist Card,off-peak
115707,2022-06-27,DILSHAD GARDEN,JANAKPURI WEST,4.23,172.1,102.65,21,Single,weekend
118151,2023-01-22,NOIDA CITY CENTRE,CHANDNI CHOWK,7.59,41.3,70.33,26,Tourist Card,off-peak
42961,2024-11-26,RAJIV CHOWK,JANAKPURI WEST,7.32,91.97,11.62,16,Smart Card,weekend
73032,2022-05-19,CHANDNI CHOWK,INDERLOK,1.56,97.74,78.94,20,Tourist Card,peak
81821,2023-07-15,CENTRAL SECRETARIAT,BARAKHAMBA ROAD,3.93,99.64,75.47,20,Single,peak
75117,2023-06-05,INDERLOK,BARAKHAMBA ROAD,2.16,114.34,61.95,23,Single,festival
52002,2024-11-03,MODEL TOWN,PUNJABI BAGH,0.91,56.31,52.05,24,Smart Card,weekend
122230,2022-09-17,KASHMERE GATE,DILSHAD GARDEN,13.36,179.54,89.42,25,Smart Card,festival
77941,2024-04-01,MANDI HOUSE,SHIVAJI PARK,2.9,81.0,98.13,24,Smart Card,festival
54601,2022-05-02,NOIDA CITY CENTRE,CENTRAL SECRETARIAT,8.41,175.24,15.71,19,Tourist Card,maintenance
120535,2022-02-19,INDERLOK,JASOLA VIHAR,3.68,37.24,19.52,28,Smart Card,festival
124026,2023-03-27,MODEL TOWN,PRAGATI MAIDAN,0.6900000000000001,151.47,21.85,18,Tourist Card,peak
25145,2022-01-04,KALKAJI MANDIR,DILSHAD GARDEN,2.7800000000000002,177.68,76.75,23,Tourist Card,off-peak
18634,2024-02-21,MODEL TOWN,RAJIV CHOWK,9.8,21.86,118.45,26,Tourist Card,off-peak
804,2023-10-27,MODEL TOWN,RAJOURI GARDEN,2.08,111.19,117.76,20,Single,off-peak
116160,2024-09-07,RAJOURI GARDEN,OLD DELHI,5.14,150.46,75.33,29,Smart Card,festival
99590,2024-04-12,LAXMI NAGAR,KIRTI NAGAR,5.33,73.9,73.3,16,Smart Card,festival
5331,2022-10-11,MANDI HOUSE,MANDI HOUSE,9.13,54.68,90.11,19,Single,festival
65482,2022-08-20,RAJOURI GARDEN,NEW DELHI,1.6099999999999999,147.64,52.68,20,Single,maintenance
32811,2022-03-13,NEW DELHI,OLD DELHI,7.33,121.75,89.2,17,Tourist Card,peak
140869,2022-11-28,DILSHAD GARDEN,KIRTI NAGAR,3.33,173.84,85.7,21,Tourist Card,maintenance
144083,2022-03-04,MANDI HOUSE,AIIMS,3.29,141.43,5.18,24,Tourist Card,festival
107922,2023-03-02,INDERLOK,MANDI HOUSE,7.03,49.89,98.22,21,Tourist Card,maintenance
86746,2022-12-18,KALKAJI MANDIR,RAJIV CHOWK,7.82,121.38,103.8,22,Tourist Card,off-peak
54707,2023-07-30,RAJIV CHOWK,INDERLOK,10.43,75.01,88.29,24,Smart Card,weekend
41494,2024-02-17,NOIDA CITY CENTRE,PRAGATI MAIDAN,1.76,61.86,63.01,17,Tourist Card,festival
29973,2022-10-07,MODEL TOWN,RAJIV CHOWK,2.32,65.88,7.03,28,Tourist Card,weekend
23948,2024-05-08,DILSHAD GARDEN,KIRTI NAGAR,0.72,61.84,88.53,20,Single,festival
76137,2024-07-11,JASOLA VIHAR,RAJIV CHOWK,0.6900000000000001,138.79,17.19,13,Single,maintenance
37683,2024-10-16,JASOLA VIHAR,NEW DELHI,4.67,25.26,38.56,28,Smart Card,peak
42062,2023-09-25,NOIDA CITY CENTRE,SHIVAJI PARK,7.13,32.53,119.76,21,Smart Card,off-peak
80669,2022-12-16,JASOLA VIHAR,NETAJI SUBHASH PLACE,1.82,136.21,25.21,21,Single,festival
35276,2022-03-23,KALKAJI MANDIR,SHIVAJI PARK,4.27,23.16,54.28,23,Tourist Card,festival
23279,2023-10-10,AIIMS,KIRTI NAGAR,1.43,27.69,98.76,20,Smart Card,peak
123501,2024-09-09,NOIDA CITY CENTRE,INDERLOK,8.97,149.89,5.38,15,Smart Card,peak
98712,2023-12-06,NOIDA CITY CENTRE,LAXMI NAGAR,0.54,156.19,84.39,14,Single,off-peak
61475,2023-08-31,JASOLA VIHAR,KALKAJI MANDIR,5.16,70.62,114.75,22,Tourist Card,weekend
131619,2023-01-10,RAJIV CHOWK,KASHMERE GATE,1.53,152.75,30.45,25,Tourist Card,off-peak
118032,2022-10-19,RAJIV CHOWK,NETAJI SUBHASH PLACE,4.1,130.61,90.36,25,Tourist Card,festival
125503,2023-02-03,JANAKPURI WEST,KALKAJI MANDIR,4.14,126.08,81.47,24,Tourist Card,festival
14962,2024-04-21,NOIDA CITY CENTRE,AIIMS,1.53,170.13,97.04,25,Tourist Card,peak
55643,2022-01-23,JANAKPURI WEST,NEW DELHI,11.49,147.62,13.5,9,Tourist Card,festival
2063,2024-06-02,NOIDA CITY CENTRE,RAJOURI GARDEN,7.97,132.67,82.93,19,Tourist Card,maintenance
75274,2022-04-21,DILSHAD GARDEN,RAJOURI GARDEN,4.59,145.35,112.63,32,Tourist Card,maintenance
54407,2023-09-20,RAJIV CHOWK,PUNJABI BAGH,7.3,55.09,19.46,18,Smart Card,festival
19698,2024-01-23,JANAKPURI WEST,HAUZ KHAS,5.44,152.37,82.11,25,Single,weekend
91084,2024-06-07,INDERLOK,JANAKPURI WEST,0.9400000000000001,85.46,75.82,24,Tourist Card,off-peak
18796,2023-09-28,MANDI HOUSE,BARAKHAMBA ROAD,1.3900000000000001,36.35,116.97,20,Smart Card,festival
99541,2024-12-25,RAJOURI GARDEN,OLD DELHI,1.72,49.21,45.83,16,Smart Card,maintenance
2496,2023-06-24,NOIDA CITY CENTRE,KIRTI NAGAR,3.95,97.39,25.15,16,Tourist Card,peak
44648,2022-08-23,NOIDA CITY CENTRE,KIRTI NAGAR,0.56,153.56,92.92,27,Tourist Card,peak
83627,2024-10-20,MODEL TOWN,BARAKHAMBA ROAD,1.45,170.33,27.85,31,Single,festival
82908,2022-02-11,RAJIV CHOWK,BARAKHAMBA ROAD,3.37,92.37,84.07,17,Single,peak
68438,2024-08-04,RAJOURI GARDEN,NOIDA CITY CENTRE,1.43,68.72,5.66,18,Single,festival
10899,2022-05-20,CENTRAL SECRETARIAT,MODEL TOWN,14.02,62.11,92.93,23,Tourist Card,festival
24394,2022-04-24,CENTRAL SECRETARIAT,INDERLOK,7.25,89.38,112.41,20,Single,peak
113992,2024-11-14,NOIDA CITY CENTRE,DILSHAD GARDEN,10.74,110.18,67.59,22,Single,maintenance
57580,2023-01-24,HAUZ KHAS,JASOLA VIHAR,5.71,138.04,36.0,23,Smart Card,peak
31259,2023-01-30,JANAKPURI WEST,NEW DELHI,5.11,144.27,62.64,16,Tourist Card,festival
116769,2022-12-26,LAXMI NAGAR,CHANDNI CHOWK,10.14,121.7,44.1,23,Tourist Card,weekend
